CustomerID,Senior Citizen,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,City,Zip Code,Gender,Churn Value,Churn Score,CLTV,Churn Reason,Age,Under 30,Married,Number of Dependents,Population,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category
9191-MYQKX,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.15,496.9,Yes,Lynwood,90262,Female,1,70,3457,Service dissatisfaction,34,No,Yes,5,69850,Yes,1,No Offer,8.69,53,No,Yes,0.0,0,60.83,557.73,1,Churned,Dissatisfaction
9919-YLNNG,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,No,Malibu,90263,Female,0,37,4005,Active Subscriber,38,No,No,0,11,No,0,Offer B,40.15,28,Yes,No,0.0,110,1686.3,6123.8,4,Stayed,Active Subscriber
0318-ZOPWS,No,No,49,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.15,973.35,No,Malibu,90265,Female,0,37,5422,Active Subscriber,31,No,Yes,0,19630,Yes,10,No Offer,2.82,0,No,No,0.0,0,138.18,1111.53,5,Stayed,Active Subscriber
4445-ZJNMU,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,No,Manhattan Beach,90266,Male,0,69,3540,Active Subscriber,30,No,No,0,33758,No,0,Offer E,4.81,69,Yes,Yes,0.0,0,43.29,962.04,3,Stayed,Active Subscriber
4808-YNLEU,No,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,No,Maywood,90270,Female,0,39,5255,Active Subscriber,51,No,Yes,0,28094,Yes,1,Offer C,24.53,30,No,Yes,0.0,0,858.55,3074.0,4,Stayed,Active Subscriber
1862-QRWPE,No,Yes,48,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.65,1057.0,No,Pacific Palisades,90272,Female,0,25,4124,Active Subscriber,24,Yes,Yes,0,22548,Yes,10,No Offer,37.96,0,No,No,0.0,0,1822.08,2879.08,5,Stayed,Active Subscriber
2796-NNUFI,No,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.95,927.1,No,Palos Verdes Peninsula,90274,Female,0,80,5480,Active Subscriber,56,No,Yes,0,24979,Yes,1,No Offer,30.47,0,No,No,0.0,0,1401.62,2328.72,5,Stayed,Active Subscriber
3016-KSVCP,No,No,29,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,No,Rancho Palos Verdes,90275,Male,0,62,3664,Active Subscriber,47,No,Yes,0,41263,Yes,4,Offer C,0.0,22,No,Yes,0.0,0,0.0,1009.25,3,Stayed,Active Subscriber
4767-HZZHQ,No,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,No,Redondo Beach,90277,Male,0,9,5036,Active Subscriber,32,No,Yes,3,34191,Yes,5,Offer C,6.19,21,No,No,0.0,120,185.7,2875.9,3,Stayed,Active Subscriber
2424-WVHPL,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No,Redondo Beach,90278,Male,0,60,4182,Active Subscriber,79,No,No,0,37322,No,0,No Offer,27.65,2,No,Yes,0.0,0,27.65,102.35,5,Joined,Active Subscriber
7233-PAHHL,No,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,South Gate,90280,Male,0,24,5825,Active Subscriber,57,No,Yes,0,96267,No,0,Offer A,6.22,26,Yes,Yes,0.0,0,410.52,6124.77,4,Stayed,Active Subscriber
6067-NGCEU,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,No,Topanga,90290,Female,0,38,5261,Active Subscriber,50,No,No,0,5451,No,0,No Offer,41.78,14,Yes,Yes,0.0,0,2715.7,9822.7,4,Stayed,Active Subscriber
9848-JQJTX,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,Venice,90291,Male,0,54,5781,Active Subscriber,52,No,No,0,31021,No,0,Offer A,24.53,12,Yes,Yes,0.0,0,1766.16,9225.21,3,Stayed,Active Subscriber
8637-XJIVR,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,Marina Del Rey,90292,Female,1,86,5806,Lack of self-service on Website,34,No,No,3,18058,No,0,No Offer,25.34,56,No,No,0.0,80,304.08,1311.43,1,Churned,Attitude
9803-FTJCG,No,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,Playa Del Rey,90293,Male,0,26,4117,Active Subscriber,50,No,Yes,0,11264,Yes,1,Offer A,4.85,26,No,Yes,0.0,0,344.35,5093.05,4,Stayed,Active Subscriber
0278-YXOOG,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21.05,113.85,Yes,Inglewood,90301,Male,1,66,2604,Network reliability,30,No,No,0,37527,No,0,Offer E,34.26,0,No,No,0.0,0,171.3,285.15,3,Churned,Attitude
3212-KXOCR,No,No,52,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21.0,1107.2,No,Inglewood,90302,Male,0,66,4158,Active Subscriber,62,No,No,0,30779,No,0,No Offer,28.3,0,No,No,0.0,0,1471.6,2578.8,4,Stayed,Active Subscriber
4598-XLKNJ,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,Inglewood,90303,Female,1,88,5337,Limited range of services,78,No,Yes,1,27778,Yes,1,Offer C,19.76,12,No,Yes,13.43,0,494.0,2995.07,2,Churned,Dissatisfaction
6380-ARCEH,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,20.2,No,Inglewood,90304,Male,0,77,2710,Active Subscriber,19,Yes,No,0,28680,No,0,Offer E,41.1,0,No,No,0.0,0,41.1,61.3,3,Joined,Active Subscriber
3679-XASPY,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.45,19.45,No,Inglewood,90305,Female,0,26,5612,Active Subscriber,38,No,Yes,2,13779,Yes,1,Offer E,16.44,0,No,No,0.0,0,16.44,35.89,3,Joined,Active Subscriber
7123-WQUHX,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,Santa Monica,90401,Male,0,63,4741,Active Subscriber,34,No,No,0,5221,No,0,Offer C,3.95,21,No,Yes,0.0,0,150.1,3755.7,5,Stayed,Active Subscriber
5386-THSLQ,Yes,No,66,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,Santa Monica,90402,Female,0,28,6238,Active Subscriber,65,No,Yes,0,11509,No,0,Offer A,0.0,9,No,Yes,0.0,0,0.0,3027.25,5,Stayed,Active Subscriber
3192-NQECA,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,Santa Monica,90403,Male,1,86,5034,Lack of affordable download/upload speed,26,Yes,Yes,0,23559,Yes,4,Offer A,14.79,47,Yes,Yes,0.0,0,1005.72,8617.57,2,Churned,Competitor
6180-YBIQI,No,No,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,Santa Monica,90404,Male,0,61,4015,Active Subscriber,35,No,No,0,19975,No,0,Offer E,0.0,21,No,Yes,0.0,0,0.0,100.2,3,Stayed,Active Subscriber
6728-DKUCO,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,Santa Monica,90405,Female,0,21,4594,Active Subscriber,25,Yes,Yes,0,26099,Yes,1,Offer A,25.82,59,Yes,Yes,0.0,0,1859.04,9162.09,3,Stayed,Active Subscriber
9750-BOOHV,No,No,32,No,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,Torrance,90501,Female,0,60,3585,Active Subscriber,60,No,No,0,40705,No,0,Offer C,0.0,18,No,Yes,0.0,0,0.0,927.65,4,Stayed,Active Subscriber
8597-CWYHH,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,Torrance,90502,Male,0,53,5845,Active Subscriber,50,No,No,0,17058,No,0,No Offer,41.22,7,Yes,Yes,0.0,0,1772.46,5693.76,3,Stayed,Active Subscriber
2848-YXSMW,No,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.4,1363.25,No,Torrance,90503,Male,0,23,5234,Active Subscriber,38,No,Yes,0,41979,Yes,1,Offer A,49.5,0,No,No,0.0,0,3564.0,4927.25,5,Stayed,Active Subscriber
0486-HECZI,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,Torrance,90504,Male,1,75,5154,Long distance charges,37,No,Yes,1,31678,No,0,No Offer,49.06,27,No,Yes,0.0,0,2698.3,7937.2,1,Churned,Price
4549-ZDQYY,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,Torrance,90505,Female,0,28,6078,Active Subscriber,35,No,No,0,34873,No,0,No Offer,33.84,5,No,Yes,0.0,0,1759.68,4801.93,3,Stayed,Active Subscriber
5712-AHQNN,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,Whittier,90601,Female,0,65,3826,Active Subscriber,36,No,No,0,32050,No,0,No Offer,26.55,12,No,Yes,0.0,0,1141.65,5095.75,5,Stayed,Active Subscriber
4846-WHAFZ,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,Whittier,90602,Female,1,67,2793,Extra data charges,80,No,Yes,1,26265,Yes,1,Offer C,6.33,14,No,Yes,0.0,0,234.21,3102.36,2,Churned,Price
5256-SKJGO,No,Yes,64,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,Whittier,90603,Female,0,35,4850,Active Subscriber,48,No,Yes,0,19109,Yes,1,No Offer,0.0,30,Yes,Yes,0.0,0,0.0,3423.5,4,Stayed,Active Subscriber
3071-VBYPO,No,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,Whittier,90604,Male,0,22,4648,Active Subscriber,38,No,Yes,2,37887,Yes,1,Offer E,33.3,12,No,Yes,0.0,0,99.9,348.3,3,Joined,Active Subscriber
9560-BBZXK,No,No,36,No,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,Whittier,90605,Female,0,54,4871,Active Subscriber,61,No,No,0,38181,No,0,Offer C,0.0,27,No,Yes,0.0,0,0.0,1126.35,4,Stayed,Active Subscriber
5299-RULOA,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,Whittier,90606,Female,1,87,5998,Price too high,62,No,Yes,2,32148,Yes,1,No Offer,24.48,30,Yes,Yes,0.0,0,244.8,1309.45,2,Churned,Price
8402-OOOHJ,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.65,835.15,No,Buena Park,90620,Female,0,59,5918,Active Subscriber,53,No,No,0,44442,No,0,No Offer,31.62,0,No,No,0.0,0,1296.42,2131.57,5,Stayed,Active Subscriber
9445-ZUEQE,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,Buena Park,90621,Male,0,28,3796,Active Subscriber,33,No,Yes,1,33528,Yes,1,Offer C,48.17,15,No,No,0.0,30,1300.59,3482.19,3,Stayed,Active Subscriber
1091-SOZGA,No,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,La Palma,90623,Female,0,43,4606,Active Subscriber,27,Yes,Yes,0,15505,Yes,1,No Offer,42.37,71,Yes,Yes,0.0,0,2372.72,7888.17,4,Stayed,Active Subscriber
2928-HLDBA,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.7,112.75,No,Cypress,90630,Female,0,47,5346,Active Subscriber,31,No,No,0,47344,No,0,Offer E,7.72,0,No,No,0.0,0,46.32,159.07,5,Stayed,Active Subscriber
0404-SWRVG,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,La Habra,90631,Male,1,76,4415,Product dissatisfaction,21,Yes,No,2,67354,No,0,Offer E,14.6,71,Yes,Yes,8.74,0,43.8,264.61,1,Churned,Dissatisfaction
6497-TILVL,No,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,La Mirada,90638,Female,0,59,3097,Active Subscriber,20,Yes,Yes,2,47568,Yes,1,No Offer,25.64,71,No,Yes,0.0,0,179.48,529.83,3,Stayed,Active Subscriber
7219-TLZHO,No,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.85,62.9,No,Montebello,90640,Female,0,76,3172,Active Subscriber,27,Yes,Yes,1,62425,Yes,1,No Offer,39.89,0,No,No,0.0,0,159.56,222.46,5,Stayed,Active Subscriber
4622-YNKIJ,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,Norwalk,90650,Male,0,32,5087,Active Subscriber,59,No,No,0,103214,No,0,Offer C,47.64,18,No,Yes,0.0,0,1572.12,4599.77,3,Stayed,Active Subscriber
4412-YLTKF,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,Pico Rivera,90660,Female,1,95,4638,Service dissatisfaction,72,No,No,1,63288,No,0,Offer C,3.33,18,No,No,0.0,10,89.91,2235.41,1,Churned,Competitor
6734-PSBAW,No,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,Santa Fe Springs,90670,Male,0,59,5901,Active Subscriber,46,No,Yes,0,16271,Yes,1,Offer A,1.86,0,No,No,0.0,0,133.92,1857.87,3,Stayed,Active Subscriber
3930-ZGWVE,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.75,19.75,No,Stanton,90680,Male,0,68,2484,Active Subscriber,45,No,No,0,29694,No,0,No Offer,15.77,0,No,No,0.0,0,15.77,35.52,3,Joined,Active Subscriber
2639-UGMAZ,Yes,No,71,No,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,Artesia,90701,Male,0,68,5372,Active Subscriber,73,No,No,0,16398,No,0,Offer A,0.0,20,Yes,Yes,0.0,0,0.0,3985.35,3,Stayed,Active Subscriber
2876-GZYZC,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,Cerritos,90703,Female,0,58,5886,Active Subscriber,49,No,No,0,51556,No,0,No Offer,29.21,22,Yes,Yes,0.0,0,379.73,1595.38,5,Stayed,Active Subscriber
6207-WIOLX,No,Yes,25,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,Avalon,90704,Female,1,99,4190,Lack of self-service on Website,27,Yes,Yes,0,3699,Yes,6,Offer C,0.0,48,Yes,Yes,4.48,0,0.0,1498.17,1,Churned,Attitude
8587-XYZSF,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,Bellflower,90706,Male,0,63,6064,Active Subscriber,60,No,No,0,72893,No,0,Offer A,32.58,8,No,Yes,0.0,0,2182.86,5442.96,5,Stayed,Active Subscriber
3091-FYHKI,No,No,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,Harbor City,90710,Male,1,80,2301,Network reliability,64,No,No,0,24660,No,0,Offer E,0.0,22,Yes,Yes,0.0,0,0.0,35.45,3,Churned,Dissatisfaction
2372-HWUHI,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,Lakewood,90712,Male,1,76,2570,Don't know,45,No,No,0,30173,No,0,Offer E,46.84,3,No,Yes,0.0,0,93.68,174.93,3,Churned,Other
7799-LGRDP,No,No,43,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.7,1188.2,No,Lakewood,90713,Female,0,79,2017,Active Subscriber,42,No,No,0,27563,No,0,No Offer,25.53,0,No,No,0.0,0,1097.79,2285.99,4,Stayed,Active Subscriber
7850-VWJUU,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,Lakewood,90715,Female,0,29,2221,Active Subscriber,37,No,No,0,20890,No,0,No Offer,24.04,22,No,Yes,0.0,0,552.92,2331.42,4,Stayed,Active Subscriber
3774-VBNXY,No,Yes,64,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.2,1277.75,No,Hawaiian Gardens,90716,Female,0,51,4557,Active Subscriber,23,Yes,Yes,0,14852,Yes,1,No Offer,36.24,0,No,No,0.0,0,2319.36,3597.11,5,Stayed,Active Subscriber
6217-KDYWC,No,Yes,57,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.6,1170.55,No,Lomita,90717,Male,0,40,4393,Active Subscriber,58,No,No,0,21065,No,0,No Offer,5.71,0,No,No,0.0,0,325.47,1496.02,3,Stayed,Active Subscriber
0390-DCFDQ,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,Los Alamitos,90720,Female,1,76,3964,Don't know,76,No,Yes,2,21343,Yes,1,Offer E,15.28,30,No,Yes,0.0,0,15.28,85.73,2,Churned,Other
3146-MSEGF,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,Paramount,90723,Female,0,8,6102,Active Subscriber,71,No,Yes,0,55306,Yes,1,Offer A,20.48,6,Yes,Yes,0.0,0,1474.56,7900.21,3,Stayed,Active Subscriber
4080-OGPJL,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,San Pedro,90731,Female,1,66,2662,Don't know,53,No,No,0,58639,No,0,Offer E,48.14,18,Yes,Yes,0.0,0,385.12,948.77,1,Churned,Other
1095-WGNGG,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,San Pedro,90732,Female,0,60,6311,Active Subscriber,35,No,Yes,0,21279,Yes,2,No Offer,17.49,21,Yes,Yes,0.0,0,1066.89,7038.14,4,Stayed,Active Subscriber
2636-SJDOU,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,Seal Beach,90740,Male,0,53,5044,Active Subscriber,34,No,No,0,24180,No,0,No Offer,30.27,12,No,Yes,0.0,0,1937.28,7226.33,3,Stayed,Active Subscriber
1131-QQZEB,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.95,1756.2,No,Sunset Beach,90742,Male,0,52,4329,Active Subscriber,66,No,Yes,0,1107,Yes,7,Offer A,30.72,0,No,No,0.0,0,2181.12,3937.32,3,Stayed,Active Subscriber
5716-EZXZN,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,Surfside,90743,Female,0,59,5878,Active Subscriber,56,No,Yes,0,174,Yes,5,No Offer,13.2,13,No,Yes,0.0,0,858.0,7274.7,3,Stayed,Active Subscriber
6837-BJYDQ,No,No,3,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.6,61.35,No,Wilmington,90744,Male,0,33,2543,Active Subscriber,42,No,No,0,53323,No,0,No Offer,35.65,0,No,No,0.0,0,106.95,168.3,5,Joined,Active Subscriber
2135-RXIHG,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,Carson,90745,Male,1,73,2600,Poor expertise of online support,63,No,No,0,55486,No,0,Offer E,14.12,24,No,Yes,0.0,0,14.12,59.77,1,Churned,Competitor
6440-DKQGE,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,Carson,90746,Male,0,30,4320,Active Subscriber,52,No,No,0,25566,No,0,Offer C,27.88,6,No,No,0.0,0,836.4,2766.35,5,Stayed,Active Subscriber
3466-BYAVD,No,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,Long Beach,90802,Male,0,35,3128,Active Subscriber,50,No,Yes,1,38427,Yes,1,No Offer,8.44,21,Yes,Yes,0.0,0,126.6,1198.0,4,Stayed,Active Subscriber
3780-YVMFA,No,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,Long Beach,90803,Female,0,58,3123,Active Subscriber,33,No,Yes,1,31352,Yes,1,No Offer,29.94,17,Yes,Yes,0.0,0,239.52,803.87,3,Stayed,Active Subscriber
3874-EQOEP,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,Long Beach,90804,Male,1,94,2786,Poor expertise of phone support,32,No,No,4,43467,No,0,Offer E,20.52,28,Yes,No,36.6,10,143.64,772.54,1,Churned,Competitor
1679-JRFBR,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,Long Beach,90805,Female,0,41,5192,Active Subscriber,27,Yes,Yes,0,91664,Yes,4,Offer A,5.77,48,Yes,Yes,0.0,0,403.9,8334.45,4,Stayed,Active Subscriber
9073-ZZIAY,No,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,Long Beach,90806,Male,0,62,5769,Active Subscriber,51,No,Yes,0,49647,Yes,2,No Offer,43.2,23,Yes,Yes,0.0,0,2678.4,7893.65,4,Stayed,Active Subscriber
3077-RSNTJ,No,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.7,113.5,No,Long Beach,90807,Female,0,43,4293,Active Subscriber,29,Yes,Yes,3,31556,Yes,9,No Offer,5.52,0,No,No,0.0,0,33.12,146.62,3,Stayed,Active Subscriber
6551-GNYDG,No,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,Long Beach,90808,Female,0,46,2563,Active Subscriber,33,No,Yes,1,37417,Yes,7,No Offer,40.22,19,Yes,Yes,0.0,0,563.08,1715.88,5,Stayed,Active Subscriber
9167-APMXZ,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,Long Beach,90810,Female,0,32,3549,Active Subscriber,23,Yes,No,0,35656,No,0,No Offer,19.2,41,No,No,0.0,60,422.4,2304.35,3,Stayed,Active Subscriber
2749-CTKAJ,No,Yes,22,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.15,419.9,No,Long Beach,90813,Male,0,72,2173,Active Subscriber,37,No,Yes,0,63136,Yes,3,No Offer,48.06,0,No,No,0.0,0,1057.32,1477.22,5,Stayed,Active Subscriber
6371-NZYEG,No,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,Long Beach,90814,Male,0,77,5511,Active Subscriber,38,No,Yes,0,19034,Yes,9,No Offer,23.31,27,No,Yes,0.0,0,372.96,1396.96,4,Stayed,Active Subscriber
7554-NEWDD,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.7,251.6,No,Long Beach,90815,Male,0,8,3611,Active Subscriber,44,No,No,0,38902,No,0,No Offer,32.1,0,No,No,0.0,0,321.0,572.6,5,Stayed,Active Subscriber
8992-VONJD,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,Long Beach,90822,Female,0,22,5156,Active Subscriber,63,No,No,1,425,No,0,No Offer,27.04,10,No,Yes,0.0,0,351.52,1116.07,3,Stayed,Active Subscriber
0867-MKZVY,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,Altadena,91001,Female,1,86,5719,Price too high,26,Yes,Yes,1,36243,Yes,5,No Offer,36.6,51,Yes,Yes,33.43,0,732.0,2290.92,1,Churned,Price
4482-EWFMI,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,Arcadia,91006,Female,0,43,3056,Active Subscriber,54,No,No,0,30028,No,0,No Offer,15.67,8,No,Yes,0.0,0,31.34,166.54,5,Joined,Active Subscriber
4648-YPBTM,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,Arcadia,91007,Male,0,55,5644,Active Subscriber,35,No,No,0,30933,No,0,No Offer,6.54,4,Yes,Yes,0.0,0,346.62,4304.87,4,Stayed,Active Subscriber
2907-ILJBN,No,Yes,11,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.6,233.9,No,Duarte,91010,Female,0,29,4047,Active Subscriber,21,Yes,Yes,0,27414,Yes,7,No Offer,1.92,0,No,No,0.0,0,21.12,255.02,3,Stayed,Active Subscriber
6345-FZOQH,No,No,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.9,1363.45,No,La Canada Flintridge,91011,Male,0,54,5570,Active Subscriber,40,No,Yes,0,20200,Yes,3,Offer A,30.86,0,No,No,0.0,0,2129.34,3492.79,5,Stayed,Active Subscriber
3376-BMGFE,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,Monrovia,91016,Female,1,75,4287,Product dissatisfaction,42,No,No,1,41067,No,0,Offer E,33.5,27,No,Yes,8.74,0,134.0,398.26,1,Churned,Dissatisfaction
